old,ori,new,up,low,total,type,date,total1,type1,date1,total2,type2,date2,total3,type3,date3,,compare,type0,date0
,,,,,135219,ori,2022/3/31,219984.2484,low,2022/1/31,219984.2484,low,2022/1/31,135219,ori,2022/3/31,,135219,ori,2022/3/31
,,,,,144648,ori,2022/4/1,227338.1481,low,2022/2/1,227338.1481,low,2022/2/1,144648,ori,2022/4/1,,144648,ori,2022/4/1
,,,,,155079,ori,2022/4/2,234256.3039,low,2022/2/2,234256.3039,low,2022/2/2,155079,ori,2022/4/2,,155079,ori,2022/4/2
,,,,,124532,ori,2022/4/3,238418.5715,low,2022/2/3,238418.5715,low,2022/2/3,124532,ori,2022/4/3,,124532,ori,2022/4/3
,,,,,129651,ori,2022/4/4,241545.5379,low,2022/2/4,241545.5379,low,2022/2/4,129651,ori,2022/4/4,,129651,ori,2022/4/4
,,,,,121356,ori,2022/4/5,235896.0852,low,2022/2/5,235896.0852,low,2022/2/5,121356,ori,2022/4/5,,121356,ori,2022/4/5
,,,,,117856,ori,2022/4/6,230429.8681,low,2022/2/6,230429.8681,low,2022/2/6,117856,ori,2022/4/6,,117856,ori,2022/4/6
,,,,,117761,ori,2022/4/7,222021.6488,low,2022/2/7,222021.6488,low,2022/2/7,117761,ori,2022/4/7,,117761,ori,2022/4/7
,,,,,141158,ori,2022/4/8,226056.6521,low,2022/2/8,226056.6521,low,2022/2/8,141158,ori,2022/4/8,,141158,ori,2022/4/8
,,,,,134210,ori,2022/4/9,222847.7421,low,2022/2/9,222847.7421,low,2022/2/9,134210,ori,2022/4/9,,134210,ori,2022/4/9
,,,,,126241,ori,2022/4/10,220623.9011,low,2022/2/10,220623.9011,low,2022/2/10,126241,ori,2022/4/10,,126241,ori,2022/4/10
,,,,,109828,ori,2022/4/11,213701.1997,low,2022/2/11,213701.1997,low,2022/2/11,109828,ori,2022/4/11,,109828,ori,2022/4/11
,,,,,114907,ori,2022/4/12,207299.9855,low,2022/2/12,207299.9855,low,2022/2/12,114907,ori,2022/4/12,,114907,ori,2022/4/12
,,,,,123255,ori,2022/4/13,204766.4315,low,2022/2/13,204766.4315,low,2022/2/13,123255,ori,2022/4/13,,123255,ori,2022/4/13
,,,,,113448,ori,2022/4/14,199713.4046,low,2022/2/14,199713.4046,low,2022/2/14,113448,ori,2022/4/14,,113448,ori,2022/4/14
,,,,,129991,ori,2022/4/15,201755.9818,low,2022/2/15,201755.9818,low,2022/2/15,129991,ori,2022/4/15,,129991,ori,2022/4/15
,,,,,107987,ori,2022/4/16,203508.857,low,2022/2/16,203508.857,low,2022/2/16,107987,ori,2022/4/16,,107987,ori,2022/4/16
,,,,,106681,ori,2022/4/17,213966.3264,low,2022/2/17,213966.3264,low,2022/2/17,106681,ori,2022/4/17,,106681,ori,2022/4/17
,,,,,112383,ori,2022/4/18,206433.116,low,2022/2/18,206433.116,low,2022/2/18,112383,ori,2022/4/18,,112383,ori,2022/4/18
,,,,,108899,ori,2022/4/19,205190.1735,low,2022/2/19,205190.1735,low,2022/2/19,108899,ori,2022/4/19,,108899,ori,2022/4/19
,,,,,102007,ori,2022/4/20,202509.9909,low,2022/2/20,202509.9909,low,2022/2/20,102007,ori,2022/4/20,,102007,ori,2022/4/20
,,,,,97955,ori,2022/4/21,201848.5172,low,2022/2/21,201848.5172,low,2022/2/21,97955,ori,2022/4/21,,97955,ori,2022/4/21
,,,,,119232,ori,2022/4/22,206683.1603,low,2022/2/22,206683.1603,low,2022/2/22,119232,ori,2022/4/22,,119232,ori,2022/4/22
,,,,,95562,ori,2022/4/23,204381.6961,low,2022/2/23,204381.6961,low,2022/2/23,95562,ori,2022/4/23,,95562,ori,2022/4/23
,,,,,97452,ori,2022/4/24,197041.314,low,2022/2/24,197041.314,low,2022/2/24,97452,ori,2022/4/24,,97452,ori,2022/4/24
,,,,,91548,ori,2022/4/25,193478.1979,low,2022/2/25,193478.1979,low,2022/2/25,91548,ori,2022/4/25,,91548,ori,2022/4/25
,,,,,103153,ori,2022/4/26,189519.6567,low,2022/2/26,189519.6567,low,2022/2/26,103153,ori,2022/4/26,,103153,ori,2022/4/26
,,,,,98967,ori,2022/4/27,187368.9687,low,2022/2/27,187368.9687,low,2022/2/27,98967,ori,2022/4/27,,98967,ori,2022/4/27
,,,,,88974,ori,2022/4/28,186089.2995,low,2022/2/28,186089.2995,low,2022/2/28,88974,ori,2022/4/28,,88974,ori,2022/4/28
,,,,,77991,ori,2022/4/30,182907.1976,low,2022/3/1,182907.1976,low,2022/3/1,77991,ori,2022/4/30,,77991,ori,2022/4/30
,,,,,77658,ori,2022/5/1,184359.1486,low,2022/3/2,184359.1486,low,2022/3/2,77658,ori,2022/5/1,,77658,ori,2022/5/1
,,,,,95643,ori,2022/5/2,181747.9551,low,2022/3/3,181747.9551,low,2022/3/3,95643,ori,2022/5/2,,95643,ori,2022/5/2
,,,,,85817,ori,2022/5/3,171597.7845,low,2022/3/4,171597.7845,low,2022/3/4,85817,ori,2022/5/3,,85817,ori,2022/5/3
,,,,,107750,ori,2022/5/4,171136.6515,low,2022/3/5,171136.6515,low,2022/3/5,107750,ori,2022/5/4,,107750,ori,2022/5/4
,,,,,85979,ori,2022/5/5,168390.5479,low,2022/3/6,168390.5479,low,2022/3/6,85979,ori,2022/5/5,,85979,ori,2022/5/5
,,,,,76292,ori,2022/5/6,166585.3403,low,2022/3/7,166585.3403,low,2022/3/7,76292,ori,2022/5/6,,76292,ori,2022/5/6
,,,,,74458,ori,2022/5/7,162922.6287,low,2022/3/8,162922.6287,low,2022/3/8,74458,ori,2022/5/7,,74458,ori,2022/5/7
,,,,,72518,ori,2022/5/8,159247.5962,low,2022/3/9,159247.5962,low,2022/3/9,72518,ori,2022/5/8,,72518,ori,2022/5/8
,,,,,88932,ori,2022/5/9,158414.642,low,2022/3/10,158414.642,low,2022/3/10,88932,ori,2022/5/9,,88932,ori,2022/5/9
,,,,,74412,ori,2022/5/10,161459.6555,low,2022/3/11,161459.6555,low,2022/3/11,74412,ori,2022/5/10,,74412,ori,2022/5/10
,,,,,79446,ori,2022/5/11,156015.8907,low,2022/3/12,156015.8907,low,2022/3/12,79446,ori,2022/5/11,,79446,ori,2022/5/11
,,,,,75673,ori,2022/5/12,149481.8181,low,2022/3/13,149481.8181,low,2022/3/13,75673,ori,2022/5/12,,75673,ori,2022/5/12
,,,,,77585,ori,2022/5/13,146730.4059,low,2022/3/14,146730.4059,low,2022/3/14,77585,ori,2022/5/13,,77585,ori,2022/5/13
,,,,,73225,ori,2022/5/14,148693.6118,low,2022/3/15,148693.6118,low,2022/3/15,73225,ori,2022/5/14,,73225,ori,2022/5/14
,,,,,67115,ori,2022/5/15,153040.3426,low,2022/3/16,153040.3426,low,2022/3/16,67115,ori,2022/5/15,,67115,ori,2022/5/15
,,,,,68349,ori,2022/5/16,144982.3339,low,2022/3/17,144982.3339,low,2022/3/17,68349,ori,2022/5/16,,68349,ori,2022/5/16
,,,,,70722,ori,2022/5/17,142503.229,low,2022/3/18,142503.229,low,2022/3/18,70722,ori,2022/5/17,,70722,ori,2022/5/17
,,,,,73933,ori,2022/5/18,135116.6505,low,2022/3/19,135116.6505,low,2022/3/19,73933,ori,2022/5/18,,73933,ori,2022/5/18
,,,,,70920,ori,2022/5/19,130147.8098,low,2022/3/20,130147.8098,low,2022/3/20,70920,ori,2022/5/19,,70920,ori,2022/5/19
,,,,,69884,ori,2022/5/20,131235.6613,low,2022/3/21,131235.6613,low,2022/3/21,69884,ori,2022/5/20,,69884,ori,2022/5/20
,,,,,66814,ori,2022/5/21,128916.5685,low,2022/3/22,128916.5685,low,2022/3/22,66814,ori,2022/5/21,,66814,ori,2022/5/21
,,,,,67909,ori,2022/5/22,126600.5648,low,2022/3/23,126600.5648,low,2022/3/23,67909,ori,2022/5/22,,67909,ori,2022/5/22
,,,,,66431,ori,2022/5/23,127838.179,low,2022/3/24,127838.179,low,2022/3/24,66431,ori,2022/5/23,,66431,ori,2022/5/23
,,,,,63380,ori,2022/5/24,124303.8865,low,2022/3/25,124303.8865,low,2022/3/25,63380,ori,2022/5/24,,63380,ori,2022/5/24
,,,,,62723,ori,2022/5/25,121848.6899,low,2022/3/26,121848.6899,low,2022/3/26,62723,ori,2022/5/25,,62723,ori,2022/5/25
,,,,,63188,ori,2022/5/26,123817.8304,low,2022/3/27,123817.8304,low,2022/3/27,63188,ori,2022/5/26,,63188,ori,2022/5/26
,,,,,63846,ori,2022/5/27,126894.5481,low,2022/3/28,126894.5481,low,2022/3/28,63846,ori,2022/5/27,,63846,ori,2022/5/27
,,,,,60069,ori,2022/5/28,123418.3705,low,2022/3/29,123418.3705,low,2022/3/29,60069,ori,2022/5/28,,60069,ori,2022/5/28
,,,,,56839,ori,2022/5/29,123279.0785,low,2022/3/30,123279.0785,low,2022/3/30,56839,ori,2022/5/29,,56839,ori,2022/5/29
,,,,,60969,ori,2022/5/30,117573.1194,low,2022/3/31,117573.1194,low,2022/3/31,60969,ori,2022/5/30,,60969,ori,2022/5/30
,,,,,62768,ori,2022/5/31,116276.65,low,2022/4/1,116276.65,low,2022/4/1,62768,ori,2022/5/31,,62768,ori,2022/5/31
,,,,,63241,ori,2022/6/1,117768.1465,low,2022/4/2,117768.1465,low,2022/4/2,63241,ori,2022/6/1,,63241,ori,2022/6/1
,,,,,61278,ori,2022/6/2,111251.6622,low,2022/4/3,111251.6622,low,2022/4/3,61278,ori,2022/6/2,,61278,ori,2022/6/2
,,,,,65431,ori,2022/6/3,108494.6314,low,2022/4/4,108494.6314,low,2022/4/4,65431,ori,2022/6/3,,65431,ori,2022/6/3
,,,,,58263,ori,2022/6/4,104597.6924,low,2022/4/5,104597.6924,low,2022/4/5,58263,ori,2022/6/4,,58263,ori,2022/6/4
,,,,,56738,ori,2022/6/5,101200.1223,low,2022/4/6,101200.1223,low,2022/4/6,56738,ori,2022/6/5,,56738,ori,2022/6/5
,,,,,58478,ori,2022/6/6,98989.31611,low,2022/4/7,98989.31611,low,2022/4/7,58478,ori,2022/6/6,,58478,ori,2022/6/6
,,,,,58991,ori,2022/6/7,102793.9812,low,2022/4/8,102793.9812,low,2022/4/8,58991,ori,2022/6/7,,58991,ori,2022/6/7
,,,,,61026,ori,2022/6/8,103960.5401,low,2022/4/9,103960.5401,low,2022/4/9,61026,ori,2022/6/8,,61026,ori,2022/6/8
,,,,,60020,ori,2022/6/9,102892.4084,low,2022/4/10,102892.4084,low,2022/4/10,60020,ori,2022/6/9,,60020,ori,2022/6/9
,,,,,55376,ori,2022/6/10,97966.08362,low,2022/4/11,97966.08362,low,2022/4/11,55376,ori,2022/6/10,,55376,ori,2022/6/10
,,,,,51958,ori,2022/6/11,96165.49895,low,2022/4/12,96165.49895,low,2022/4/12,51958,ori,2022/6/11,,51958,ori,2022/6/11
,,,,,56684,ori,2022/6/12,96968.78241,low,2022/4/13,96968.78241,low,2022/4/13,56684,ori,2022/6/12,,56684,ori,2022/6/12
,,,,,53802,ori,2022/6/13,95147.84374,low,2022/4/14,95147.84374,low,2022/4/14,53802,ori,2022/6/13,,53802,ori,2022/6/13
,,,,,59968,ori,2022/6/14,97757.4288,low,2022/4/15,97757.4288,low,2022/4/15,59968,ori,2022/6/14,,59968,ori,2022/6/14
,,,,,55989,ori,2022/6/15,94236.21116,low,2022/4/16,94236.21116,low,2022/4/16,55989,ori,2022/6/15,,55989,ori,2022/6/15
,,,,,53430,ori,2022/6/16,91640.93449,low,2022/4/17,91640.93449,low,2022/4/17,53430,ori,2022/6/16,,53430,ori,2022/6/16
,,,,,54665,ori,2022/6/17,91369.87048,low,2022/4/18,91369.87048,low,2022/4/18,54665,ori,2022/6/17,,54665,ori,2022/6/17
,,,,,47205,ori,2022/6/18,90338.99263,low,2022/4/19,90338.99263,low,2022/4/19,47205,ori,2022/6/18,,47205,ori,2022/6/18
,,,,,55359,ori,2022/6/19,87908.12498,low,2022/4/20,87908.12498,low,2022/4/20,55359,ori,2022/6/19,,55359,ori,2022/6/19
,,,,,50484,ori,2022/6/20,85274.07955,low,2022/4/21,85274.07955,low,2022/4/21,50484,ori,2022/6/20,,50484,ori,2022/6/20
,,,,,53342,ori,2022/6/21,88524.07498,low,2022/4/22,88524.07498,low,2022/4/22,53342,ori,2022/6/21,,53342,ori,2022/6/21
,,,,,47645,ori,2022/6/22,85016.80157,low,2022/4/23,85016.80157,low,2022/4/23,47645,ori,2022/6/22,,47645,ori,2022/6/22
,,,,,53111,ori,2022/6/23,83275.5297,low,2022/4/24,83275.5297,low,2022/4/24,53111,ori,2022/6/23,,53111,ori,2022/6/23
,,,,,50617,ori,2022/6/24,80587.48189,low,2022/4/25,80587.48189,low,2022/4/25,50617,ori,2022/6/24,,50617,ori,2022/6/24
,,,,,46089,ori,2022/6/25,81715.55169,low,2022/4/26,81715.55169,low,2022/4/26,46089,ori,2022/6/25,,46089,ori,2022/6/25
,,,,,50450,ori,2022/6/26,81481.91812,low,2022/4/27,81481.91812,low,2022/4/27,50450,ori,2022/6/26,,50450,ori,2022/6/26
,,,,,47986,ori,2022/6/27,78742.40226,low,2022/4/28,78742.40226,low,2022/4/28,47986,ori,2022/6/27,,47986,ori,2022/6/27
,,,,,47312,ori,2022/6/28,73874.33151,low,2022/4/30,73874.33151,low,2022/4/30,47312,ori,2022/6/28,,47312,ori,2022/6/28
,,,,,45645,ori,2022/6/29,70764.00828,low,2022/5/1,70764.00828,low,2022/5/1,45645,ori,2022/6/29,,45645,ori,2022/6/29
,,,,,44212,ori,2022/6/30,73191.35677,low,2022/5/2,73191.35677,low,2022/5/2,44212,ori,2022/6/30,,44212,ori,2022/6/30
,,,,,47248,ori,2022/7/1,72526.18047,low,2022/5/3,72526.18047,low,2022/5/3,47248,ori,2022/7/1,,47248,ori,2022/7/1
,,,,,41765,ori,2022/7/2,76982.2538,low,2022/5/4,76982.2538,low,2022/5/4,41765,ori,2022/7/2,,41765,ori,2022/7/2
,,,,,40486,ori,2022/7/3,75046.11015,low,2022/5/5,75046.11015,low,2022/5/5,40486,ori,2022/7/3,,40486,ori,2022/7/3
,,,,,42645,ori,2022/7/4,71097.31132,low,2022/5/6,71097.31132,low,2022/5/6,42645,ori,2022/7/4,,42645,ori,2022/7/4
,,,,,44578,ori,2022/7/5,68100.93799,low,2022/5/7,68100.93799,low,2022/5/7,44578,ori,2022/7/5,,44578,ori,2022/7/5
,,,,,47344,ori,2022/7/6,65654.71956,low,2022/5/8,65654.71956,low,2022/5/8,47344,ori,2022/7/6,,47344,ori,2022/7/6
,,,,,43407,ori,2022/7/7,68102.2179,low,2022/5/9,68102.2179,low,2022/5/9,43407,ori,2022/7/7,,43407,ori,2022/7/7
,,,,,42806,ori,2022/7/8,66184.56252,low,2022/5/10,66184.56252,low,2022/5/10,42806,ori,2022/7/8,,42806,ori,2022/7/8
,,,,,47094,ori,2022/7/9,66245.69634,low,2022/5/11,66245.69634,low,2022/5/11,47094,ori,2022/7/9,,47094,ori,2022/7/9
,,,,,41785,ori,2022/7/10,65318.29032,low,2022/5/12,65318.29032,low,2022/5/12,41785,ori,2022/7/10,,41785,ori,2022/7/10
,,,,,40545,ori,2022/7/11,65197.00486,low,2022/5/13,65197.00486,low,2022/5/13,40545,ori,2022/7/11,,40545,ori,2022/7/11
,,,,,46910,ori,2022/7/12,63981.30794,low,2022/5/14,63981.30794,low,2022/5/14,46910,ori,2022/7/12,,46910,ori,2022/7/12
,,,,,46246,ori,2022/7/13,61501.83629,low,2022/5/15,61501.83629,low,2022/5/15,46246,ori,2022/7/13,,46246,ori,2022/7/13
,,,,,40549,ori,2022/7/14,60257.68721,low,2022/5/16,60257.68721,low,2022/5/16,40549,ori,2022/7/14,,40549,ori,2022/7/14
,,,,,39234,ori,2022/7/15,60065.07363,low,2022/5/17,60065.07363,low,2022/5/17,39234,ori,2022/7/15,,39234,ori,2022/7/15
,,,,,38769,ori,2022/7/16,60739.77177,low,2022/5/18,60739.77177,low,2022/5/18,38769,ori,2022/7/16,,38769,ori,2022/7/16
,,,,,39611,ori,2022/7/17,60437.53605,low,2022/5/19,60437.53605,low,2022/5/19,39611,ori,2022/7/17,,39611,ori,2022/7/17
,,,,,42574,ori,2022/7/18,59967.68562,low,2022/5/20,59967.68562,low,2022/5/20,42574,ori,2022/7/18,,42574,ori,2022/7/18
,,,,,39667,ori,2022/7/19,58841.51787,low,2022/5/21,58841.51787,low,2022/5/21,39667,ori,2022/7/19,,39667,ori,2022/7/19
,,,,,42237,ori,2022/7/20,58392.98058,low,2022/5/22,58392.98058,low,2022/5/22,42237,ori,2022/7/20,,42237,ori,2022/7/20
,,,,,39086,ori,2022/7/21,57706.43075,low,2022/5/23,57706.43075,low,2022/5/23,39086,ori,2022/7/21,,39086,ori,2022/7/21
,,,,,43099,ori,2022/7/22,56431.00911,low,2022/5/24,56431.00911,low,2022/5/24,43099,ori,2022/7/22,,43099,ori,2022/7/22
,,,,,36769,ori,2022/7/23,55420.75026,low,2022/5/25,55420.75026,low,2022/5/25,36769,ori,2022/7/23,,36769,ori,2022/7/23
,,,,,39813,ori,2022/7/24,54882.31439,low,2022/5/26,54882.31439,low,2022/5/26,39813,ori,2022/7/24,,39813,ori,2022/7/24
,,,,,39228,ori,2022/7/25,54697.7732,low,2022/5/27,54697.7732,low,2022/5/27,39228,ori,2022/7/25,,39228,ori,2022/7/25
,,,,,39171,ori,2022/7/26,53562.5534,low,2022/5/28,53562.5534,low,2022/5/28,39171,ori,2022/7/26,,39171,ori,2022/7/26
,,,,,38384,ori,2022/7/27,51920.3471,low,2022/5/29,51920.3471,low,2022/5/29,38384,ori,2022/7/27,,38384,ori,2022/7/27
,,,,,40650,ori,2022/7/28,51967.91925,low,2022/5/30,51967.91925,low,2022/5/30,40650,ori,2022/7/28,,40650,ori,2022/7/28
,,,,,37791,ori,2022/7/29,52458.06763,low,2022/5/31,52458.06763,low,2022/5/31,37791,ori,2022/7/29,,37791,ori,2022/7/29
,,,,,37353,ori,2022/7/30,52910.14646,low,2022/6/1,52910.14646,low,2022/6/1,37353,ori,2022/7/30,,37353,ori,2022/7/30
,,,,,39250,ori,2022/7/31,52710.97385,low,2022/6/2,52710.97385,low,2022/6/2,39250,ori,2022/7/31,,39250,ori,2022/7/31
,,,,,36662,ori,2022/8/1,53624.81357,low,2022/6/3,53624.81357,low,2022/6/3,36662,ori,2022/8/1,,36662,ori,2022/8/1
,,,,,34909,ori,2022/8/2,52364.02872,low,2022/6/4,52364.02872,low,2022/6/4,34909,ori,2022/8/2,,34909,ori,2022/8/2
,,,,,38381,ori,2022/8/3,51120.42402,low,2022/6/5,51120.42402,low,2022/6/5,38381,ori,2022/8/3,,38381,ori,2022/8/3
,,,,,37229,ori,2022/8/4,50780.76584,low,2022/6/6,50780.76584,low,2022/6/6,37229,ori,2022/8/4,,37229,ori,2022/8/4
,,,,,37350,ori,2022/8/5,50689.60074,low,2022/6/7,50689.60074,low,2022/6/7,37350,ori,2022/8/5,,37350,ori,2022/8/5
,,,,,38841,ori,2022/8/6,51150.47576,low,2022/6/8,51150.47576,low,2022/6/8,38841,ori,2022/8/6,,38841,ori,2022/8/6
,,,,,36223,ori,2022/8/7,51205.2155,low,2022/6/9,51205.2155,low,2022/6/9,36223,ori,2022/8/7,,36223,ori,2022/8/7
,,,,,35516,ori,2022/8/8,49987.42801,low,2022/6/10,49987.42801,low,2022/6/10,35516,ori,2022/8/8,,35516,ori,2022/8/8
,,,,,36223,ori,2022/8/9,48222.92237,low,2022/6/11,48222.92237,low,2022/6/11,36223,ori,2022/8/9,,36223,ori,2022/8/9
,,,,,37654,ori,2022/8/10,48371.50289,low,2022/6/12,48371.50289,low,2022/6/12,37654,ori,2022/8/10,,37654,ori,2022/8/10
,,,,,37301,ori,2022/8/11,47702.50561,low,2022/6/13,47702.50561,low,2022/6/13,37301,ori,2022/8/11,,37301,ori,2022/8/11
,,,,,34198,ori,2022/8/12,48835.71199,low,2022/6/14,48835.71199,low,2022/6/14,34198,ori,2022/8/12,,34198,ori,2022/8/12
,,,,,35276,ori,2022/8/13,48599.85715,low,2022/6/15,48599.85715,low,2022/6/15,35276,ori,2022/8/13,,35276,ori,2022/8/13
,,,,,31652,ori,2022/8/14,47749.44111,low,2022/6/16,47749.44111,low,2022/6/16,31652,ori,2022/8/14,,31652,ori,2022/8/14
,,,,,35376,ori,2022/8/15,47524.21356,low,2022/6/17,47524.21356,low,2022/6/17,35376,ori,2022/8/15,,35376,ori,2022/8/15
,,,,,35105,ori,2022/8/16,45242.09371,low,2022/6/18,45242.09371,low,2022/6/18,35105,ori,2022/8/16,,35105,ori,2022/8/16
,,,,,35815,ori,2022/8/17,46005.28886,low,2022/6/19,46005.28886,low,2022/6/19,35815,ori,2022/8/17,,35815,ori,2022/8/17
,,,,,34938,ori,2022/8/18,45234.22414,low,2022/6/20,45234.22414,low,2022/6/20,34938,ori,2022/8/18,,34938,ori,2022/8/18
,,,,,33965,ori,2022/8/19,45488.46049,low,2022/6/21,45488.46049,low,2022/6/21,33965,ori,2022/8/19,,33965,ori,2022/8/19
,,,,,38245,ori,2022/8/20,44089.18971,low,2022/6/22,44089.18971,low,2022/6/22,38245,ori,2022/8/20,,38245,ori,2022/8/20
,,,,,35617,ori,2022/8/21,44650.45864,low,2022/6/23,44650.45864,low,2022/6/23,35617,ori,2022/8/21,,35617,ori,2022/8/21
,,,,,35888,ori,2022/8/22,44377.41929,low,2022/6/24,44377.41929,low,2022/6/24,35888,ori,2022/8/22,,35888,ori,2022/8/22
,,,,,33549,ori,2022/8/23,42921.80875,low,2022/6/25,42921.80875,low,2022/6/25,33549,ori,2022/8/23,,33549,ori,2022/8/23
,,,,,33700,ori,2022/8/24,43173.6713,low,2022/6/26,43173.6713,low,2022/6/26,33700,ori,2022/8/24,,33700,ori,2022/8/24
,,,,,36737,ori,2022/8/25,42682.43175,low,2022/6/27,42682.43175,low,2022/6/27,36737,ori,2022/8/25,,36737,ori,2022/8/25
,,,,,34716,ori,2022/8/26,42172.57206,low,2022/6/28,42172.57206,low,2022/6/28,34716,ori,2022/8/26,,34716,ori,2022/8/26
,,,,,31241,ori,2022/8/27,41371.69053,low,2022/6/29,41371.69053,low,2022/6/29,31241,ori,2022/8/27,,31241,ori,2022/8/27
,,,,,30214,ori,2022/8/28,40441.92469,low,2022/6/30,40441.92469,low,2022/6/30,30214,ori,2022/8/28,,30214,ori,2022/8/28
,,,,,34281,ori,2022/8/29,40659.7366,low,2022/7/1,40659.7366,low,2022/7/1,34281,ori,2022/8/29,,34281,ori,2022/8/29
,,,,,33660,ori,2022/8/30,39266.28448,low,2022/7/2,39266.28448,low,2022/7/2,33660,ori,2022/8/30,,33660,ori,2022/8/30
,,,,,35343,ori,2022/8/31,37995.28181,low,2022/7/3,37995.28181,low,2022/7/3,35343,ori,2022/8/31,,35343,ori,2022/8/31
,,,,,31903,ori,2022/9/1,37784.85152,low,2022/7/4,37784.85152,low,2022/7/4,31903,ori,2022/9/1,,31903,ori,2022/9/1
,,,,,35724,ori,2022/9/2,38159.19527,low,2022/7/5,38159.19527,low,2022/7/5,35724,ori,2022/9/2,,35724,ori,2022/9/2
,,,,,31191,ori,2022/9/3,39117.32984,low,2022/7/6,39117.32984,low,2022/7/6,31191,ori,2022/9/3,,31191,ori,2022/9/3
,,,,,32018,ori,2022/9/4,38738.95304,low,2022/7/7,38738.95304,low,2022/7/7,32018,ori,2022/9/4,,32018,ori,2022/9/4
,,,,,32733,ori,2022/9/5,38322.1146,low,2022/7/8,38322.1146,low,2022/7/8,32733,ori,2022/9/5,,32733,ori,2022/9/5
,,,,,32734,ori,2022/9/6,39168.62604,low,2022/7/9,39168.62604,low,2022/7/9,32734,ori,2022/9/6,,32734,ori,2022/9/6
,,,,,30992,ori,2022/9/7,38313.95316,low,2022/7/10,38313.95316,low,2022/7/10,30992,ori,2022/9/7,,30992,ori,2022/9/7
,,,,,31962,ori,2022/9/8,37400.73135,low,2022/7/11,37400.73135,low,2022/7/11,31962,ori,2022/9/8,,31962,ori,2022/9/8
,,,,,32172,ori,2022/9/9,38481.11133,low,2022/7/12,38481.11133,low,2022/7/12,32172,ori,2022/9/9,,32172,ori,2022/9/9
,,,,,29237,ori,2022/9/10,39064.69311,low,2022/7/13,39064.69311,low,2022/7/13,29237,ori,2022/9/10,,29237,ori,2022/9/10
,,,,,27887,ori,2022/9/11,37885.14138,low,2022/7/14,37885.14138,low,2022/7/14,27887,ori,2022/9/11,,27887,ori,2022/9/11
,,,,,29147,ori,2022/9/12,36738.58414,low,2022/7/15,36738.58414,low,2022/7/15,29147,ori,2022/9/12,,29147,ori,2022/9/12
,,,,,29497,ori,2022/9/13,35863.33906,low,2022/7/16,35863.33906,low,2022/7/16,29497,ori,2022/9/13,,29497,ori,2022/9/13
,,,,,32142,ori,2022/9/14,35531.37658,low,2022/7/17,35531.37658,low,2022/7/17,32142,ori,2022/9/14,,32142,ori,2022/9/14
,,,,,33344,ori,2022/9/15,36100.09289,low,2022/7/18,36100.09289,low,2022/7/18,33344,ori,2022/9/15,,33344,ori,2022/9/15
,,,,,37309,ori,2022/9/16,35703.4655,low,2022/7/19,35703.4655,low,2022/7/19,37309,ori,2022/9/16,,37309,ori,2022/9/16
,,,,,33418,ori,2022/9/17,36131.02398,low,2022/7/20,36131.02398,low,2022/7/20,33418,ori,2022/9/17,,33418,ori,2022/9/17
,,,,,33102,ori,2022/9/18,35559.44186,low,2022/7/21,35559.44186,low,2022/7/21,33102,ori,2022/9/18,,33102,ori,2022/9/18
,,,,,35050,ori,2022/9/19,36253.21035,low,2022/7/22,36253.21035,low,2022/7/22,35050,ori,2022/9/19,,35050,ori,2022/9/19
,,,,,31277,ori,2022/9/20,34955.15629,low,2022/7/23,34955.15629,low,2022/7/23,31277,ori,2022/9/20,,31277,ori,2022/9/20
,,,,,31976,ori,2022/9/21,34981.49602,low,2022/7/24,34981.49602,low,2022/7/24,31976,ori,2022/9/21,,31976,ori,2022/9/21
,,,,,34455,ori,2022/9/22,34839.5619,low,2022/7/25,34839.5619,low,2022/7/25,34455,ori,2022/9/22,,34455,ori,2022/9/22
,,,,,31509,ori,2022/9/23,34729.20086,low,2022/7/26,34729.20086,low,2022/7/26,31509,ori,2022/9/23,,31509,ori,2022/9/23
,,,,,32777,ori,2022/9/24,34438.00764,low,2022/7/27,34438.00764,low,2022/7/27,32777,ori,2022/9/24,,32777,ori,2022/9/24
,,,,,28994,ori,2022/9/25,34853.46737,low,2022/7/28,34853.46737,low,2022/7/28,28994,ori,2022/9/25,,28994,ori,2022/9/25
,,,,,31706,ori,2022/9/26,34352.70221,low,2022/7/29,34352.70221,low,2022/7/29,31706,ori,2022/9/26,,31706,ori,2022/9/26
,,,,,30985,ori,2022/9/27,33899.10893,low,2022/7/30,33899.10893,low,2022/7/30,30985,ori,2022/9/27,,30985,ori,2022/9/27
,,,,,31355,ori,2022/9/28,34118.02277,low,2022/7/31,34118.02277,low,2022/7/31,31355,ori,2022/9/28,,31355,ori,2022/9/28
,,,,,30477,ori,2022/9/29,33547.64407,low,2022/8/1,33547.64407,low,2022/8/1,30477,ori,2022/9/29,,30477,ori,2022/9/29
,,,,,31223,ori,2022/9/30,32664.45844,low,2022/8/2,32664.45844,low,2022/8/2,31223,ori,2022/9/30,,31223,ori,2022/9/30
,,,,,28202,ori,2022/10/1,33048.5585,low,2022/8/3,33048.5585,low,2022/8/3,28202,ori,2022/10/1,,28202,ori,2022/10/1
,,,,,30088,ori,2022/10/2,32999.26817,low,2022/8/4,32999.26817,low,2022/8/4,30088,ori,2022/10/2,,30088,ori,2022/10/2
,,,,,32288,ori,2022/10/3,32999.33023,low,2022/8/5,32999.33023,low,2022/8/5,32288,ori,2022/10/3,,32288,ori,2022/10/3
